0 0 0 0.0001 -6.36348e+017 -6.36348e+017 -6.36348e+015 8.99955e+017 14141.8
0.0001 0.0001 1e-006 2 3.18174e+013 3.18174e+013 3.18174e+011 4.49978e+013 0.707089
