0.60583 2.13851 0.47441
0.613271 2.16742 0.480074
0.620765 2.19664 0.485768
0.628314 2.22617 0.49149
0.635915 2.25603 0.49724
0.643571 2.28621 0.503018
0.65128 2.31672 0.508822
0.659044 2.34757 0.514652
0.666861 2.37876 0.520506
0.674733 2.4103 0.526383
0.682659 2.44219 0.532283
0.690639 2.47445 0.538202
0.698673 2.50708 0.544141
0.706762 2.54009 0.550097
0.714905 2.57348 0.556068
0.723102 2.60726 0.562053
0.731353 2.64144 0.56805
0.739659 2.67604 0.574055
0.748019 2.71105 0.580067
0.756432 2.7465 0.586083
0.764899 2.78238 0.592099
0.77342 2.81871 0.598113
0.781993 2.8555 0.604121
0.79062 2.89276 0.610118
0.799299 2.93051 0.6161
0.808029 2.96876 0.622063
0.816812 3.00752 0.628001
0.825645 3.0468 0.633908
0.834528 3.08662 0.639778
0.84346 3.127 0.645603
0.85244 3.16795 0.651377
0.861468 3.20949 0.657089
0.870541 3.25163 0.66273
0.879659 3.29441 0.66829
0.888819 3.33784 0.673756
0.89802 3.38194 0.679115
0.90726 3.42674 0.684352
0.916535 3.47225 0.68945
0.925843 3.51852 0.694391
0.93518 3.56556 0.699152
0.944543 3.61341 0.703711
0.953927 3.6621 0.70804
0.963326 3.71167 0.712108
0.972734 3.76215 0.71588
0.982145 3.81358 0.719316
0.991548 3.86601 0.722371
1.00094 3.91947 0.724992
1.01029 3.97403 0.727119
1.01961 4.02972 0.728682
1.02887 4.08661 0.7296
1.03804 4.14474 0.729778
1.04712 4.20418 0.729108
1.05606 4.26497 0.72746
1.06483 4.32719 0.724684
1.07339 4.39088 0.720603
1.0817 4.45609 0.715011
1.08967 4.52284 0.707664
1.09725 4.59115 0.698281
1.10433 4.66099 0.686532
1.1108 4.7323 0.672046
1.11654 4.80492 0.654407
1.12138 4.87863 0.633165
1.12517 4.95306 0.607865
1.1277 5.02773 0.57808
1.12881 5.10197 0.543468
1.12834 5.17503 0.503846
1.12619 5.24603 0.459241
1.12231 5.31414 0.409935
1.11674 5.37863 0.356446
1.1096 5.43895 0.29947
1.10107 5.4948 0.239789
1.09133 5.5461 0.17818
1.08061 5.59298 0.115348
1.06909 5.63566 0.0518847
1.05695 5.67447 -0.0117392
1.04433 5.70974 -0.0751651
1.03135 5.74183 -0.138131
1.01811 5.77106 -0.200452
1.00469 5.79774 -0.262003
0.991148 5.82213 -0.322703
0.977532 5.84447 -0.382505
0.96388 5.86498 -0.441384
0.950222 5.88384 -0.499333
0.936581 5.90122 -0.556357
0.922974 5.91726 -0.612469
0.909416 5.93208 -0.667687
0.895917 5.9458 -0.722034
0.882486 5.95852 -0.775532
0.86913 5.97031 -0.828207
0.855852 5.98126 -0.880086
0.842658 5.99143 -0.931193
0.829549 6.00088 -0.981553
0.816529 6.00968 -1.03119
0.803597 6.01785 -1.08013
0.790755 6.02546 -1.1284
0.778003 6.03254 -1.17601
0.765341 6.03912 -1.22299
0.75277 6.04523 -1.26936
0.74029 6.05091 -1.31514
0.727898 6.05619 -1.36034
0.715596 6.06107 -1.40499
0.703382 6.0656 -1.44909
0.691256 6.06979 -1.49267
0.679216 6.07365 -1.53575
0.667262 6.07721 -1.57832
0.655394 6.08049 -1.62042
0.643609 6.08348 -1.66205
0.631908 6.08622 -1.70322
0.620289 6.08871 -1.74395
0.608751 6.09096 -1.78425
0.597294 6.09299 -1.82412
0.585916 6.09481 -1.86359
0.574617 6.09642 -1.90265
0.563395 6.09783 -1.94132
0.55225 6.09906 -1.97961
0.541182 6.10011 -2.01753
0.530188 6.10098 -2.05508
0.519268 6.10169 -2.09227
0.508422 6.10225 -2.12911
0.497648 6.10265 -2.16561
0.486946 6.1029 -2.20178
0.476315 6.10302 -2.23761
0.465755 6.10299 -2.27312
0.455263 6.10284 -2.30832
0.444841 6.10256 -2.34321
0.434486 6.10216 -2.37779
0.424198 6.10164 -2.41207
0.413978 6.10101 -2.44606
0.403823 6.10027 -2.47977
0.393733 6.09943 -2.51319
0.383708 6.09848 -2.54633
0.373746 6.09743 -2.5792
0.363849 6.09629 -2.6118
0.354013 6.09505 -2.64414
0.34424 6.09373 -2.67621
0.334529 6.09231 -2.70803
0.324878 6.09081 -2.7396
0.315288 6.08923 -2.77092
0.305758 6.08757 -2.802
0.296287 6.08583 -2.83283
0.286875 6.08402 -2.86343
0.277521 6.08213 -2.8938
0.268224 6.08017 -2.92393
0.258986 6.07815 -2.95384
0.249804 6.07605 -2.98352
0.240678 6.07389 -3.01298
0.231608 6.07167 -3.04222
0.222593 6.06938 -3.07125
0.213634 6.06704 -3.10007
0.204729 6.06463 -3.12867
0.195878 6.06217 -3.15707
0.18708 6.05965 -3.18527
0.178336 6.05708 -3.21326
0.169645 6.05445 -3.24105
0.161006 6.05177 -3.26865
0.152419 6.04904 -3.29605
0.143884 6.04626 -3.32325
0.1354 6.04343 -3.35027
0.126967 6.04056 -3.3771
0.118584 6.03764 -3.40374
0.110252 6.03467 -3.4302
0.101969 6.03166 -3.45648
0.0937364 6.02861 -3.48257
0.0855524 6.02551 -3.50849
0.0774173 6.02238 -3.53423
0.0693306 6.0192 -3.5598
0.061292 6.01598 -3.58519
0.0533013 6.01273 -3.61041
0.0453581 6.00944 -3.63546
0.0374621 6.00611 -3.66035
0.0296129 6.00274 -3.68507
0.0218104 5.99934 -3.70962
0.0140541 5.9959 -3.73401
0.00634388 5.99244 -3.75824
-0.00132063 5.98893 -3.78231
-0.0089397 5.9854 -3.80622
-0.0165136 5.98183 -3.82998
-0.0240426 5.97823 -3.85357
-0.031527 5.9746 -3.87702
-0.038967 5.97095 -3.90031
-0.0463629 5.96726 -3.92345
-0.0537149 5.96354 -3.94643
-0.0610234 5.9598 -3.96927
-0.0682885 5.95602 -3.99196
-0.0755105 5.95222 -4.01451
-0.0826896 5.9484 -4.0369
-0.0898261 5.94454 -4.05916
-0.0969202 5.94066 -4.08127
-0.103972 5.93676 -4.10324
-0.110982 5.93283 -4.12506
-0.11795 5.92888 -4.14675
-0.124877 5.9249 -4.1683
-0.131763 5.9209 -4.18971
-0.138607 5.91688 -4.21098
-0.145411 5.91284 -4.23212
-0.152174 5.90877 -4.25313
-0.158896 5.90468 -4.27399
-0.165579 5.90057 -4.29473
-0.172221 5.89644 -4.31534
-0.178824 5.89229 -4.33581
-0.185386 5.88812 -4.35615
-0.19191 5.88392 -4.37637
-0.198394 5.87971 -4.39645
-0.204839 5.87548 -4.41641
-0.211245 5.87123 -4.43624
-0.217613 5.86697 -4.45594
-0.223942 5.86268 -4.47552
-0.230232 5.85838 -4.49498
-0.236485 5.85406 -4.51431
-0.242699 5.84972 -4.53352
-0.248876 5.84536 -4.55261
-0.255015 5.84099 -4.57158
-0.261116 5.83661 -4.59042
-0.267181 5.8322 -4.60915
-0.273208 5.82778 -4.62776
-0.279198 5.82335 -4.64624
-0.285151 5.8189 -4.66462
-0.291068 5.81443 -4.68287
-0.296948 5.80995 -4.70101
-0.302791 5.80546 -4.71903
-0.308599 5.80095 -4.73694
-0.31437 5.79643 -4.75473
-0.320105 5.79189 -4.77241
-0.325805 5.78734 -4.78998
-0.331469 5.78278 -4.80743
-0.337098 5.7782 -4.82478
-0.342691 5.77361 -4.84201
-0.348249 5.76901 -4.85913
-0.353772 5.7644 -4.87614
-0.35926 5.75977 -4.89304
-0.364713 5.75513 -4.90983
-0.370131 5.75048 -4.92651
-0.375515 5.74582 -4.94309
-0.380864 5.74115 -4.95956
-0.38618 5.73646 -4.97592
-0.391461 5.73177 -4.99218
-0.396708 5.72706 -5.00833
-0.401921 5.72235 -5.02437
-0.4071 5.71762 -5.04031
-0.412246 5.71288 -5.05615
-0.417358 5.70813 -5.07188
-0.422436 5.70338 -5.08751
-0.427482 5.69861 -5.10303
-0.432494 5.69383 -5.11846
-0.437473 5.68905 -5.13378
-0.442419 5.68425 -5.149
-0.447332 5.67945 -5.16412
-0.452212 5.67463 -5.17914
-0.45706 5.66981 -5.19406
-0.461875 5.66498 -5.20888
-0.466658 5.66014 -5.2236
-0.471408 5.65529 -5.23822
-0.476127 5.65043 -5.25274
-0.480813 5.64557 -5.26717
-0.485467 5.6407 -5.28149
-0.490089 5.63582 -5.29572
-0.494679 5.63093 -5.30986
-0.499238 5.62603 -5.32389
-0.503765 5.62113 -5.33783
-0.50826 5.61622 -5.35168
-0.512724 5.6113 -5.36543
-0.517157 5.60638 -5.37909
-0.521558 5.60145 -5.39265
-0.525929 5.59651 -5.40611
-0.530268 5.59157 -5.41949
-0.534576 5.58662 -5.43277
-0.538853 5.58166 -5.44595
-0.5431 5.57669 -5.45904
-0.547316 5.57172 -5.47205
-0.551501 5.56675 -5.48495
-0.555656 5.56177 -5.49777
-0.55978 5.55678 -5.5105
-0.563874 5.55179 -5.52313
-0.567938 5.54679 -5.53568
-0.571971 5.54178 -5.54813
-0.575974 5.53677 -5.56049
-0.579947 5.53176 -5.57276
-0.583891 5.52674 -5.58495
-0.587804 5.52171 -5.59704
-0.591688 5.51668 -5.60905
-0.595541 5.51164 -5.62096
-0.599366 5.5066 -5.63279
-0.60316 5.50156 -5.64453
-0.606925 5.49651 -5.65618
-0.610661 5.49146 -5.66775
-0.614367 5.4864 -5.67922
-0.618044 5.48133 -5.69061
-0.621692 5.47627 -5.70192
-0.625311 5.4712 -5.71313
-0.6289 5.46612 -5.72426
-0.632461 5.46104 -5.73531
-0.635992 5.45596 -5.74627
-0.639495 5.45087 -5.75714
-0.642969 5.44578 -5.76793
-0.646414 5.44069 -5.77863
-0.649831 5.43559 -5.78925
-0.653219 5.43049 -5.79978
-0.656578 5.42539 -5.81023
-0.659909 5.42028 -5.8206
-0.663211 5.41517 -5.83088
-0.666485 5.41005 -5.84108
-0.669731 5.40494 -5.85119
-0.672949 5.39982 -5.86122
-0.676138 5.3947 -5.87117
-0.679299 5.38957 -5.88103
-0.682432 5.38444 -5.89082
-0.685538 5.37931 -5.90052
-0.688615 5.37418 -5.91014
-0.691664 5.36904 -5.91967
-0.694686 5.3639 -5.92913
-0.69768 5.35876 -5.9385
-0.700646 5.35362 -5.94779
-0.703584 5.34848 -5.957
-0.706495 5.34333 -5.96613
-0.709378 5.33818 -5.97518
-0.712233 5.33303 -5.98415
-0.715062 5.32788 -5.99304
-0.717862 5.32272 -6.00185
-0.720636 5.31757 -6.01057
-0.723382 5.31241 -6.01922
-0.726101 5.30725 -6.02779
-0.728793 5.30209 -6.03628
-0.731457 5.29692 -6.04469
-0.734095 5.29176 -6.05302
-0.736705 5.28659 -6.06127
-0.739288 5.28143 -6.06945
-0.741845 5.27626 -6.07754
-0.744374 5.27109 -6.08556
-0.746877 5.26592 -6.09349
-0.749352 5.26075 -6.10135
-0.751801 5.25557 -6.10913
-0.754223 5.2504 -6.11684
-0.756619 5.24523 -6.12446
-0.758988 5.24005 -6.13201
-0.76133 5.23488 -6.13948
-0.763646 5.2297 -6.14688
-0.765935 5.22452 -6.15419
-0.768197 5.21934 -6.16143
-0.770434 5.21417 -6.1686
-0.772643 5.20899 -6.17568
-0.774827 5.20381 -6.18269
-0.776984 5.19863 -6.18963
-0.779114 5.19345 -6.19648
-0.781219 5.18827 -6.20327
-0.783297 5.18309 -6.20997
-0.785349 5.17791 -6.2166
-0.787375 5.17273 -6.22315
-0.789375 5.16755 -6.22963
-0.791349 5.16237 -6.23603
-0.793296 5.15719 -6.24236
-0.795218 5.15201 -6.24861
-0.797114 5.14683 -6.25479
-0.798984 5.14165 -6.26089
-0.800828 5.13647 -6.26692
-0.802646 5.13129 -6.27287
-0.804438 5.12612 -6.27875
-0.806204 5.12094 -6.28455
-0.807945 5.11576 -6.29028
-0.80966 5.11059 -6.29593
-0.811349 5.10541 -6.30151
-0.813012 5.10023 -6.30702
-0.81465 5.09506 -6.31245
-0.816262 5.08989 -6.31781
-0.817849 5.08471 -6.32309
-0.81941 5.07954 -6.3283
-0.820945 5.07437 -6.33344
-0.822455 5.0692 -6.3385
-0.82394 5.06403 -6.34349
-0.825399 5.05887 -6.34841
-0.826832 5.0537 -6.35325
-0.828241 5.04853 -6.35802
-0.829623 5.04337 -6.36271
-0.830981 5.03821 -6.36734
-0.832313 5.03305 -6.37189
-0.83362 5.02789 -6.37637
-0.834902 5.02273 -6.38077
-0.836158 5.01757 -6.3851
-0.837389 5.01242 -6.38936
-0.838595 5.00726 -6.39355
-0.839776 5.00211 -6.39766
-0.840931 4.99696 -6.40171
-0.842062 4.99181 -6.40568
-0.843167 4.98666 -6.40958
-0.844247 4.98152 -6.4134
-0.845303 4.97638 -6.41715
-0.846333 4.97124 -6.42084
-0.847338 4.9661 -6.42445
-0.848318 4.96096 -6.42798
-0.849273 4.95582 -6.43145
-0.850203 4.95069 -6.43484
-0.851108 4.94556 -6.43817
-0.851989 4.94043 -6.44142
-0.852844 4.93531 -6.4446
-0.853674 4.93018 -6.4477
-0.85448 4.92506 -6.45074
-0.855261 4.91994 -6.45371
-0.856016 4.91482 -6.4566
-0.856747 4.90971 -6.45942
-0.857454 4.9046 -6.46217
-0.858135 4.89949 -6.46485
-0.858792 4.89438 -6.46746
-0.859423 4.88928 -6.47
-0.860031 4.88418 -6.47247
-0.860613 4.87908 -6.47486
-0.861171 4.87398 -6.47719
-0.861703 4.86889 -6.47944
-0.862212 4.8638 -6.48162
-0.862695 4.85871 -6.48374
-0.863154 4.85363 -6.48578
-0.863588 4.84855 -6.48775
-0.863998 4.84347 -6.48965
-0.864383 4.8384 -6.49148
-0.864743 4.83333 -6.49324
-0.865079 4.82826 -6.49492
-0.86539 4.82319 -6.49654
-0.865676 4.81813 -6.49809
-0.865938 4.81307 -6.49956
-0.866176 4.80802 -6.50097
-0.866388 4.80296 -6.5023
-0.866577 4.79792 -6.50357
-0.86674 4.79287 -6.50476
-0.866879 4.78783 -6.50589
-0.866994 4.78279 -6.50694
-0.867084 4.77776 -6.50793
-0.86715 4.77273 -6.50884
-0.867191 4.7677 -6.50968
-0.867207 4.76268 -6.51045
-0.867199 4.75766 -6.51116
-0.867167 4.75265 -6.51179
-0.86711 4.74764 -6.51235
-0.867028 4.74263 -6.51284
-0.866923 4.73763 -6.51326
-0.866792 4.73263 -6.51362
-0.866637 4.72763 -6.5139
-0.866458 4.72264 -6.51411
-0.866254 4.71766 -6.51425
-0.866026 4.71267 -6.51432
-0.865774 4.7077 -6.51432
-0.865496 4.70272 -6.51425
-0.865195 4.69775 -6.51411
-0.864869 4.69279 -6.5139
-0.864519 4.68783 -6.51362
-0.864144 4.68287 -6.51327
-0.863744 4.67792 -6.51285
-0.863321 4.67297 -6.51236
-0.862872 4.66803 -6.5118
-0.8624 4.66309 -6.51117
-0.861903 4.65816 -6.51047
-0.861381 4.65323 -6.5097
-0.860835 4.64831 -6.50885
-0.860265 4.64339 -6.50794
-0.85967 4.63848 -6.50696
-0.859051 4.63357 -6.50591
-0.858407 4.62867 -6.50479
-0.857739 4.62377 -6.5036
-0.857046 4.61887 -6.50233
-0.856329 4.61399 -6.501
-0.855588 4.6091 -6.4996
-0.854822 4.60422 -6.49812
-0.854031 4.59935 -6.49658
-0.853216 4.59449 -6.49497
-0.852377 4.58962 -6.49328
-0.851513 4.58477 -6.49153
-0.850625 4.57992 -6.4897
-0.849712 4.57507 -6.48781
-0.848775 4.57023 -6.48584
-0.847813 4.5654 -6.48381
-0.846826 4.56057 -6.4817
-0.845815 4.55574 -6.47952
-0.84478 4.55093 -6.47727
-0.84372 4.54612 -6.47496
-0.842636 4.54131 -6.47257
-0.841527 4.53651 -6.47011
-0.840393 4.53172 -6.46758
-0.839235 4.52693 -6.46498
-0.838052 4.52215 -6.4623
-0.836845 4.51737 -6.45956
-0.835613 4.5126 -6.45675
-0.834356 4.50784 -6.45386
-0.833075 4.50308 -6.45091
-0.831769 4.49833 -6.44788
-0.830439 4.49359 -6.44478
-0.829084 4.48885 -6.44162
-0.827704 4.48412 -6.43838
-0.8263 4.47939 -6.43507
-0.824871 4.47467 -6.43168
-0.823417 4.46996 -6.42823
-0.821939 4.46525 -6.42471
-0.820435 4.46056 -6.42111
-0.818907 4.45586 -6.41744
-0.817355 4.45118 -6.4137
-0.815777 4.4465 -6.40989
-0.814175 4.44183 -6.40601
-0.812548 4.43716 -6.40206
-0.810896 4.43251 -6.39803
-0.809219 4.42785 -6.39394
-0.807517 4.42321 -6.38977
-0.805791 4.41857 -6.38553
-0.80404 4.41395 -6.38121
-0.802263 4.40932 -6.37683
-0.800462 4.40471 -6.37237
-0.798636 4.4001 -6.36784
-0.796785 4.3955 -6.36324
-0.794909 4.39091 -6.35857
-0.793008 4.38632 -6.35382
-0.791082 4.38175 -6.349
-0.789131 4.37718 -6.34411
-0.787154 4.37262 -6.33915
-0.785153 4.36806 -6.33411
-0.783127 4.36351 -6.329
-0.781075 4.35898 -6.32382
-0.778999 4.35445 -6.31857
-0.776897 4.34992 -6.31324
-0.77477 4.34541 -6.30784
-0.772618 4.3409 -6.30236
-0.77044 4.3364 -6.29681
-0.768238 4.33191 -6.29119
-0.76601 4.32743 -6.2855
-0.763756 4.32296 -6.27973
-0.761478 4.31849 -6.27389
-0.759174 4.31404 -6.26797
-0.756844 4.30959 -6.26198
-0.754489 4.30515 -6.25592
-0.752109 4.30072 -6.24978
-0.749704 4.29629 -6.24357
-0.747272 4.29188 -6.23728
-0.744816 4.28748 -6.23092
-0.742333 4.28308 -6.22449
-0.739825 4.27869 -6.21798
-0.737292 4.27431 -6.21139
-0.734733 4.26995 -6.20473
-0.732148 4.26559 -6.198
-0.729538 4.26124 -6.19119
-0.726901 4.25689 -6.1843
-0.724239 4.25256 -6.17734
-0.721552 4.24824 -6.17031
-0.718838 4.24393 -6.1632
-0.716099 4.23962 -6.15601
-0.713333 4.23533 -6.14875
-0.710542 4.23105 -6.14141
-0.707725 4.22677 -6.13399
-0.704881 4.22251 -6.1265
-0.702012 4.21825 -6.11893
-0.699117 4.21401 -6.11129
-0.696195 4.20977 -6.10357
-0.693248 4.20555 -6.09577
-0.690274 4.20133 -6.0879
-0.687274 4.19713 -6.07995
-0.684248 4.19293 -6.07192
-0.681195 4.18875 -6.06381
-0.678116 4.18458 -6.05563
-0.675011 4.18042 -6.04737
-0.671879 4.17626 -6.03903
-0.668721 4.17212 -6.03061
-0.665537 4.16799 -6.02212
-0.662326 4.16387 -6.01354
-0.659088 4.15976 -6.00489
-0.655824 4.15567 -5.99616
-0.652533 4.15158 -5.98735
-0.649215 4.1475 -5.97847
-0.645871 4.14344 -5.9695
-0.6425 4.13939 -5.96045
-0.639102 4.13534 -5.95133
-0.635677 4.13131 -5.94212
-0.632225 4.1273 -5.93284
-0.628746 4.12329 -5.92347
-0.62524 4.11929 -5.91403
-0.621707 4.11531 -5.9045
-0.618147 4.11134 -5.89489
-0.61456 4.10738 -5.88521
-0.610946 4.10343 -5.87544
-0.607304 4.0995 -5.86559
-0.603635 4.09558 -5.85566
-0.599939 4.09167 -5.84565
-0.596215 4.08777 -5.83556
-0.592464 4.08388 -5.82538
-0.588685 4.08001 -5.81512
-0.584879 4.07615 -5.80478
-0.581045 4.0723 -5.79436
-0.577184 4.06847 -5.78386
-0.573294 4.06465 -5.77327
-0.569377 4.06084 -5.7626
-0.565432 4.05705 -5.75184
-0.561459 4.05326 -5.741
-0.557459 4.0495 -5.73008
-0.55343 4.04574 -5.71907
-0.549373 4.042 -5.70798
-0.545288 4.03827 -5.69681
-0.541175 4.03456 -5.68555
-0.537033 4.03086 -5.6742
-0.532863 4.02718 -5.66277
-0.528665 4.02351 -5.65126
-0.524438 4.01985 -5.63965
-0.520183 4.01621 -5.62797
-0.515899 4.01258 -5.61619
-0.511587 4.00897 -5.60433
-0.507246 4.00537 -5.59238
-0.502876 4.00178 -5.58035
-0.498477 3.99822 -5.56822
-0.494049 3.99466 -5.55601
-0.489593 3.99112 -5.54372
-0.485107 3.9876 -5.53133
-0.480592 3.98409 -5.51886
-0.476048 3.9806 -5.50629
-0.471475 3.97713 -5.49364
-0.466872 3.97367 -5.4809
-0.46224 3.97022 -5.46806
-0.457578 3.96679 -5.45514
-0.452887 3.96338 -5.44213
-0.448167 3.95999 -5.42903
-0.443416 3.95661 -5.41583
-0.438636 3.95324 -5.40255
-0.433826 3.9499 -5.38917
-0.428986 3.94657 -5.3757
-0.424116 3.94326 -5.36214
-0.419215 3.93996 -5.34849
-0.414285 3.93669 -5.33474
-0.409324 3.93343 -5.3209
-0.404333 3.93019 -5.30697
-0.399312 3.92696 -5.29294
-0.39426 3.92376 -5.27881
-0.389177 3.92057 -5.2646
-0.384064 3.9174 -5.25029
-0.37892 3.91425 -5.23588
-0.373745 3.91111 -5.22137
-0.368539 3.908 -5.20677
-0.363302 3.90491 -5.19208
-0.358033 3.90183 -5.17728
-0.352734 3.89877 -5.16239
-0.347403 3.89574 -5.1474
-0.342041 3.89272 -5.13232
-0.336647 3.88972 -5.11713
-0.331221 3.88674 -5.10185
-0.325764 3.88379 -5.08646
-0.320275 3.88085 -5.07098
-0.314754 3.87793 -5.05539
-0.309201 3.87504 -5.03971
-0.303616 3.87216 -5.02392
-0.297998 3.86931 -5.00803
-0.292349 3.86648 -4.99204
-0.286666 3.86367 -4.97594
-0.280951 3.86088 -4.95975
-0.275204 3.85811 -4.94345
-0.269423 3.85536 -4.92704
-0.26361 3.85264 -4.91053
-0.257764 3.84994 -4.89391
-0.251884 3.84727 -4.87719
-0.245972 3.84461 -4.86037
-0.240026 3.84198 -4.84343
-0.234046 3.83937 -4.82639
-0.228033 3.83679 -4.80924
-0.221986 3.83423 -4.79198
-0.215905 3.8317 -4.77462
-0.20979 3.82918 -4.75714
-0.203641 3.8267 -4.73955
-0.197458 3.82424 -4.72186
-0.191241 3.8218 -4.70405
-0.184989 3.81939 -4.68613
-0.178702 3.81701 -4.66809
-0.172381 3.81465 -4.64995
-0.166024 3.81232 -4.63168
-0.159633 3.81001 -4.61331
-0.153206 3.80773 -4.59482
-0.146744 3.80548 -4.57621
-0.140247 3.80326 -4.55749
-0.133714 3.80106 -4.53865
-0.127145 3.7989 -4.51969
-0.120541 3.79676 -4.50062
-0.1139 3.79465 -4.48142
-0.107223 3.79257 -4.4621
-0.10051 3.79052 -4.44267
-0.09376 3.78849 -4.42311
