3.2 0.159129 0.149144 0.154959 0.0493359 0.0432684 0.0468582 -0.000320506 -0.00204917 -0.00097254
3.3 0.164061 0.15346 0.15964 0.0493038 0.0430635 0.046761 -0.000327027 -0.0020456 -0.000971888
3.4 0.168989 0.157756 0.164311 0.0492711 0.042859 0.0466638 -0.000333521 -0.00204201 -0.000971228
3.5 0.173915 0.162032 0.168973 0.0492378 0.0426548 0.0465667 -0.000339987 -0.0020384 -0.00097056
3.6 0.178837 0.166287 0.173625 0.0492038 0.0424509 0.0464696 -0.000346426 -0.00203477 -0.000969884
3.7 0.183756 0.170522 0.178267 0.0491691 0.0422474 0.0463726 -0.000352837 -0.00203113 -0.0009692
3.8 0.188671 0.174737 0.182899 0.0491339 0.0420443 0.0462757 -0.000359222 -0.00202746 -0.000968507
3.9 0.193582 0.178931 0.187522 0.0490979 0.0418416 0.0461789 -0.00036558 -0.00202377 -0.000967807
4 0.19849 0.183105 0.192135 0.0490614 0.0416392 0.0460821 -0.000371911 -0.00202007 -0.000967098
4.1 0.203395 0.187259 0.196738 0.0490242 0.0414372 0.0459854 -0.000378215 -0.00201635 -0.000966382
4.2 0.208295 0.191393 0.201332 0.0489864 0.0412356 0.0458887 -0.000384493 -0.00201261 -0.000965657
4.3 0.213192 0.195506 0.205916 0.0489479 0.0410343 0.0457922 -0.000390745 -0.00200886 -0.000964924
4.4 0.218085 0.199599 0.21049 0.0489088 0.0408334 0.0456957 -0.00039697 -0.00200509 -0.000964184
4.5 0.222974 0.203673 0.215055 0.0488691 0.0406329 0.0455993 -0.00040317 -0.0020013 -0.000963435
4.6 0.227859 0.207726 0.21961 0.0488288 0.0404328 0.0455029 -0.000409343 -0.0019975 -0.000962679
4.7 0.232739 0.211759 0.224156 0.0487879 0.040233 0.0454067 -0.000415491 -0.00199368 -0.000961914
4.8 0.237616 0.215773 0.228692 0.0487463 0.0400337 0.0453105 -0.000421613 -0.00198985 -0.000961142
4.9 0.242489 0.219766 0.233218 0.0487042 0.0398347 0.0452143 -0.00042771 -0.001986 -0.000960361
5 0.247357 0.22374 0.237735 0.0486614 0.0396361 0.0451183 -0.000433781 -0.00198214 -0.000959573
5.1 0.252221 0.227693 0.242242 0.048618 0.0394379 0.0450224 -0.000439827 -0.00197826 -0.000958777
5.2 0.25708 0.231627 0.246739 0.048574 0.03924 0.0449265 -0.000445848 -0.00197437 -0.000957973
5.3 0.261936 0.235541 0.251227 0.0485295 0.0390426 0.0448307 -0.000451844 -0.00197047 -0.000957161
5.4 0.266786 0.239436 0.255705 0.0484843 0.0388456 0.044735 -0.000457816 -0.00196655 -0.000956342
5.5 0.271632 0.24331 0.260174 0.0484385 0.0386489 0.0446393 -0.000463763 -0.00196262 -0.000955514
5.6 0.276474 0.247166 0.264633 0.0483921 0.0384526 0.0445438 -0.000469685 -0.00195867 -0.000954679
5.7 0.281311 0.251001 0.269083 0.0483452 0.0382568 0.0444483 -0.000475583 -0.00195472 -0.000953836
5.8 0.286143 0.254817 0.273523 0.0482976 0.0380613 0.0443529 -0.000481457 -0.00195075 -0.000952986
5.9 0.29097 0.258613 0.277953 0.0482494 0.0378662 0.0442576 -0.000487306 -0.00194677 -0.000952128
6 0.295793 0.26239 0.282374 0.0482007 0.0376715 0.0441624 -0.000493132 -0.00194278 -0.000951262
6.1 0.30061 0.266148 0.286786 0.0481514 0.0374773 0.0440673 -0.000498934 -0.00193878 -0.000950389
6.2 0.305423 0.269886 0.291188 0.0481015 0.0372834 0.0439722 -0.000504712 -0.00193476 -0.000949508
6.3 0.310231 0.273604 0.29558 0.048051 0.0370899 0.0438773 -0.000510467 -0.00193074 -0.00094862
6.4 0.315033 0.277304 0.299963 0.048 0.0368968 0.0437824 -0.000516199 -0.00192671 -0.000947724
6.5 0.319831 0.280984 0.304337 0.0479484 0.0367042 0.0436877 -0.000521907 -0.00192266 -0.000946821
6.6 0.324623 0.284645 0.308701 0.0478962 0.0365119 0.043593 -0.000527592 -0.00191861 -0.00094591
6.7 0.32941 0.288286 0.313055 0.0478434 0.03632 0.0434984 -0.000533255 -0.00191454 -0.000944992
6.8 0.334192 0.291909 0.3174 0.0477901 0.0361286 0.0434039 -0.000538894 -0.00191047 -0.000944067
6.9 0.338968 0.295512 0.321736 0.0477362 0.0359375 0.0433095 -0.000544511 -0.00190639 -0.000943135
7 0.343739 0.299096 0.326062 0.0476818 0.0357469 0.0432152 -0.000550105 -0.0019023 -0.000942195
7.1 0.348504 0.302661 0.330379 0.0476267 0.0355567 0.043121 -0.000555677 -0.0018982 -0.000941248
7.2 0.353264 0.306207 0.334686 0.0475712 0.0353669 0.0430268 -0.000561227 -0.00189409 -0.000940294
7.3 0.358018 0.309735 0.338984 0.0475151 0.0351774 0.0429328 -0.000566754 -0.00188997 -0.000939332
7.4 0.362767 0.313243 0.343273 0.0474584 0.0349884 0.0428389 -0.00057226 -0.00188585 -0.000938364
7.5 0.36751 0.316732 0.347552 0.0474012 0.0347999 0.042745 -0.000577743 -0.00188171 -0.000937389
7.6 0.372247 0.320203 0.351822 0.0473434 0.0346117 0.0426513 -0.000583205 -0.00187757 -0.000936407
7.7 0.376979 0.323655 0.356082 0.0472851 0.0344239 0.0425576 -0.000588646 -0.00187343 -0.000935418
7.8 0.381704 0.327088 0.360334 0.0472262 0.0342366 0.0424641 -0.000594065 -0.00186927 -0.000934421
7.9 0.386424 0.330502 0.364575 0.0471668 0.0340497 0.0423707 -0.000599462 -0.00186511 -0.000933419
8 0.391138 0.333898 0.368808 0.0471068 0.0338632 0.0422773 -0.000604839 -0.00186095 -0.000932409
8.1 0.395845 0.337275 0.373031 0.0470464 0.0336771 0.0421841 -0.000610194 -0.00185677 -0.000931393
8.2 0.400547 0.340633 0.377245 0.0469853 0.0334914 0.0420909 -0.000615529 -0.00185259 -0.00093037
8.3 0.405242 0.343973 0.381449 0.0469238 0.0333061 0.0419979 -0.000620843 -0.00184841 -0.00092934
8.4 0.409932 0.347294 0.385644 0.0468617 0.0331213 0.041905 -0.000626136 -0.00184422 -0.000928304
8.5 0.414615 0.350597 0.38983 0.0467991 0.0329369 0.0418121 -0.000631409 -0.00184002 -0.000927261
8.6 0.419291 0.353882 0.394007 0.0467359 0.0327529 0.0417194 -0.000636661 -0.00183582 -0.000926212
8.7 0.423962 0.357148 0.398174 0.0466723 0.0325693 0.0416268 -0.000641893 -0.00183161 -0.000925157
8.8 0.428626 0.360396 0.402332 0.0466081 0.0323861 0.0415343 -0.000647105 -0.0018274 -0.000924095
8.9 0.433283 0.363625 0.406481 0.0465434 0.0322034 0.0414419 -0.000652297 -0.00182319 -0.000923027
9 0.437934 0.366836 0.41062 0.0464782 0.0320211 0.0413496 -0.000657469 -0.00181897 -0.000921952
9.1 0.442579 0.370029 0.414751 0.0464124 0.0318392 0.0412574 -0.000662622 -0.00181474 -0.000920872
9.2 0.447217 0.373204 0.418872 0.0463461 0.0316577 0.0411653 -0.000667755 -0.00181051 -0.000919785
9.3 0.451848 0.376361 0.422984 0.0462794 0.0314766 0.0410733 -0.000672868 -0.00180628 -0.000918692
9.4 0.456473 0.3795 0.427086 0.0462121 0.031296 0.0409814 -0.000677962 -0.00180204 -0.000917594
9.5 0.461091 0.38262 0.43118 0.0461443 0.0311158 0.0408897 -0.000683037 -0.0017978 -0.000916489
9.6 0.465702 0.385723 0.435264 0.046076 0.030936 0.040798 -0.000688092 -0.00179356 -0.000915379
9.7 0.470306 0.388807 0.43934 0.0460072 0.0307567 0.0407065 -0.000693129 -0.00178931 -0.000914262
9.8 0.474903 0.391874 0.443406 0.0459379 0.0305777 0.0406151 -0.000698147 -0.00178506 -0.00091314
9.9 0.479493 0.394923 0.447463 0.045868 0.0303992 0.0405237 -0.000703146 -0.00178081 -0.000912012
10 0.484077 0.397954 0.45151 0.0457977 0.0302211 0.0404325 -0.000708127 -0.00177656 -0.000910879
10.1 0.488653 0.400967 0.455549 0.0457269 0.0300435 0.0403415 -0.000713089 -0.0017723 -0.00090974
10.2 0.493222 0.403963 0.459579 0.0456556 0.0298663 0.0402505 -0.000718032 -0.00176804 -0.000908596
10.3 0.497784 0.40694 0.463599 0.0455838 0.0296895 0.0401596 -0.000722958 -0.00176378 -0.000907446
10.4 0.502339 0.409901 0.467611 0.0455115 0.0295131 0.0400689 -0.000727865 -0.00175952 -0.000906291
10.5 0.506886 0.412843 0.471613 0.0454387 0.0293371 0.0399783 -0.000732755 -0.00175525 -0.00090513
10.6 0.511426 0.415768 0.475606 0.0453654 0.0291616 0.0398877 -0.000737626 -0.00175098 -0.000903964
10.7 0.515959 0.418675 0.479591 0.0452917 0.0289865 0.0397973 -0.00074248 -0.00174672 -0.000902793
10.8 0.520485 0.421565 0.483566 0.0452174 0.0288118 0.0397071 -0.000747316 -0.00174245 -0.000901617
10.9 0.525003 0.424438 0.487532 0.0451427 0.0286376 0.0396169 -0.000752134 -0.00173817 -0.000900436
11 0.529513 0.427293 0.491489 0.0450675 0.0284638 0.0395269 -0.000756935 -0.0017339 -0.00089925
11.1 0.534016 0.430131 0.495437 0.0449918 0.0282904 0.0394369 -0.000761719 -0.00172963 -0.000898059
11.2 0.538512 0.432951 0.499377 0.0449156 0.0281174 0.0393471 -0.000766486 -0.00172536 -0.000896864
11.3 0.542999 0.435754 0.503307 0.044839 0.0279449 0.0392574 -0.000771235 -0.00172108 -0.000895663
11.4 0.547479 0.43854 0.507228 0.0447619 0.0277728 0.0391679 -0.000775968 -0.00171681 -0.000894458
11.5 0.551952 0.441309 0.51114 0.0446843 0.0276011 0.0390784 -0.000780683 -0.00171253 -0.000893248
11.6 0.556416 0.44406 0.515044 0.0446062 0.0274298 0.0389891 -0.000785382 -0.00170826 -0.000892034
11.7 0.560873 0.446795 0.518938 0.0445277 0.027259 0.0388999 -0.000790064 -0.00170398 -0.000890815
11.8 0.565322 0.449512 0.522824 0.0444486 0.0270886 0.0388108 -0.00079473 -0.00169971 -0.000889592
11.9 0.569763 0.452212 0.5267 0.0443692 0.0269186 0.0387219 -0.000799379 -0.00169543 -0.000888364
12 0.574195 0.454896 0.530568 0.0442892 0.0267491 0.038633 -0.000804012 -0.00169116 -0.000887132
12.1 0.57862 0.457562 0.534427 0.0442088 0.02658 0.0385443 -0.000808629 -0.00168688 -0.000885896
12.2 0.583037 0.460212 0.538277 0.044128 0.0264113 0.0384557 -0.000813229 -0.00168261 -0.000884656
12.3 0.587446 0.462845 0.542118 0.0440466 0.026243 0.0383673 -0.000817814 -0.00167834 -0.000883412
12.4 0.591847 0.46546 0.54595 0.0439649 0.0260752 0.0382789 -0.000822383 -0.00167407 -0.000882163
12.5 0.596239 0.46806 0.549774 0.0438826 0.0259078 0.0381907 -0.000826935 -0.0016698 -0.000880911
12.6 0.600623 0.470642 0.553589 0.0437999 0.0257408 0.0381026 -0.000831473 -0.00166553 -0.000879655
12.7 0.604999 0.473208 0.557394 0.0437168 0.0255743 0.0380146 -0.000835994 -0.00166126 -0.000878396
12.8 0.609366 0.475757 0.561192 0.0436332 0.0254081 0.0379268 -0.0008405 -0.00165699 -0.000877132
12.9 0.613725 0.478289 0.56498 0.0435491 0.0252424 0.0378391 -0.000844991 -0.00165273 -0.000875865
13 0.618076 0.480805 0.568759 0.0434646 0.0250772 0.0377515 -0.000849466 -0.00164846 -0.000874595
13.1 0.622418 0.483305 0.57253 0.0433797 0.0249123 0.037664 -0.000853926 -0.0016442 -0.000873321
13.2 0.626752 0.485788 0.576292 0.0432943 0.0247479 0.0375767 -0.000858371 -0.00163994 -0.000872043
13.3 0.631077 0.488254 0.580045 0.0432085 0.0245839 0.0374895 -0.000862801 -0.00163569 -0.000870763
13.4 0.635394 0.490705 0.58379 0.0431222 0.0244203 0.0374024 -0.000867216 -0.00163143 -0.000869479
13.5 0.639702 0.493139 0.587526 0.0430355 0.0242572 0.0373155 -0.000871616 -0.00162718 -0.000868192
13.6 0.644001 0.495556 0.591253 0.0429483 0.0240945 0.0372287 -0.000876002 -0.00162293 -0.000866902
13.7 0.648291 0.497957 0.594972 0.0428607 0.0239322 0.037142 -0.000880373 -0.00161868 -0.000865609
13.8 0.652573 0.500343 0.598682 0.0427727 0.0237703 0.0370554 -0.000884729 -0.00161443 -0.000864312
13.9 0.656846 0.502712 0.602383 0.0426842 0.0236089 0.036969 -0.00088907 -0.00161019 -0.000863014
14 0.66111 0.505064 0.606075 0.0425953 0.0234479 0.0368827 -0.000893398 -0.00160595 -0.000861712
14.1 0.665365 0.507401 0.609759 0.0425059 0.0232873 0.0367965 -0.000897711 -0.00160171 -0.000860408
14.2 0.669611 0.509722 0.613435 0.0424162 0.0231271 0.0367105 -0.00090201 -0.00159748 -0.000859101
14.3 0.673848 0.512027 0.617101 0.042326 0.0229673 0.0366246 -0.000906294 -0.00159324 -0.000857791
14.4 0.678076 0.514315 0.62076 0.0422353 0.022808 0.0365388 -0.000910565 -0.00158902 -0.000856479
14.5 0.682295 0.516588 0.624409 0.0421443 0.0226491 0.0364531 -0.000914822 -0.00158479 -0.000855165
14.6 0.686505 0.518845 0.62805 0.0420528 0.0224906 0.0363676 -0.000919065 -0.00158057 -0.000853848
14.7 0.690706 0.521086 0.631683 0.0419609 0.0223326 0.0362822 -0.000923294 -0.00157635 -0.000852529
14.8 0.694897 0.523312 0.635307 0.0418686 0.0221749 0.036197 -0.000927509 -0.00157214 -0.000851208
14.9 0.699079 0.525521 0.638922 0.0417758 0.0220177 0.0361119 -0.000931711 -0.00156792 -0.000849885
15 0.703252 0.527715 0.642529 0.0416826 0.0218609 0.0360269 -0.000935899 -0.00156372 -0.00084856
15.1 0.707416 0.529894 0.646128 0.0415891 0.0217046 0.035942 -0.000940073 -0.00155951 -0.000847232
15.2 0.71157 0.532056 0.649717 0.041495 0.0215486 0.0358573 -0.000944235 -0.00155531 -0.000845904
15.3 0.715715 0.534203 0.653299 0.0414006 0.0213931 0.0357727 -0.000948383 -0.00155112 -0.000844573
15.4 0.71985 0.536335 0.656872 0.0413058 0.021238 0.0356882 -0.000952517 -0.00154693 -0.00084324
15.5 0.723976 0.538451 0.660437 0.0412105 0.0210833 0.0356039 -0.000956639 -0.00154274 -0.000841906
15.6 0.728092 0.540552 0.663993 0.0411149 0.020929 0.0355197 -0.000960747 -0.00153856 -0.000840571
15.7 0.732199 0.542637 0.667541 0.0410188 0.0207751 0.0354357 -0.000964843 -0.00153438 -0.000839234
15.8 0.736296 0.544707 0.67108 0.0409223 0.0206217 0.0353517 -0.000968925 -0.0015302 -0.000837896
15.9 0.740383 0.546761 0.674611 0.0408254 0.0204687 0.035268 -0.000972995 -0.00152603 -0.000836556
16 0.744461 0.5488 0.678134 0.0407281 0.0203161 0.0351843 -0.000977051 -0.00152187 -0.000835215
16.1 0.748529 0.550824 0.681648 0.0406304 0.0201639 0.0351008 -0.000981095 -0.00151771 -0.000833873
16.2 0.752587 0.552833 0.685154 0.0405323 0.0200121 0.0350174 -0.000985127 -0.00151355 -0.00083253
16.3 0.756635 0.554827 0.688651 0.0404338 0.0198608 0.0349341 -0.000989145 -0.0015094 -0.000831186
16.4 0.760674 0.556805 0.692141 0.0403349 0.0197098 0.034851 -0.000993151 -0.00150526 -0.000829841
16.5 0.764702 0.558769 0.695622 0.0402356 0.0195593 0.034768 -0.000997145 -0.00150112 -0.000828495
16.6 0.768721 0.560717 0.699094 0.0401358 0.0194092 0.0346852 -0.00100113 -0.00149698 -0.000827149
16.7 0.772729 0.562651 0.702559 0.0400357 0.0192595 0.0346025 -0.0010051 -0.00149285 -0.000825802
16.8 0.776728 0.564569 0.706015 0.0399352 0.0191102 0.0345199 -0.00100905 -0.00148873 -0.000824454
16.9 0.780717 0.566473 0.709463 0.0398343 0.0189613 0.0344374 -0.001013 -0.00148461 -0.000823106
17 0.784695 0.568361 0.712902 0.039733 0.0188129 0.0343551 -0.00101693 -0.00148049 -0.000821757
17.1 0.788663 0.570235 0.716334 0.0396313 0.0186648 0.034273 -0.00102085 -0.00147638 -0.000820408
17.2 0.792621 0.572094 0.719757 0.0395292 0.0185172 0.0341909 -0.00102476 -0.00147228 -0.000819059
17.3 0.796569 0.573939 0.723172 0.0394268 0.01837 0.034109 -0.00102865 -0.00146818 -0.000817709
17.4 0.800506 0.575768 0.726579 0.0393239 0.0182231 0.0340272 -0.00103254 -0.00146409 -0.00081636
17.5 0.804434 0.577583 0.729977 0.0392206 0.0180767 0.0339456 -0.00103641 -0.00146001 -0.00081501
17.6 0.808351 0.579384 0.733368 0.039117 0.0179307 0.0338641 -0.00104027 -0.00145593 -0.000813661
17.7 0.812257 0.58117 0.73675 0.039013 0.0177851 0.0337827 -0.00104412 -0.00145185 -0.000812311
17.8 0.816153 0.582941 0.740124 0.0389086 0.01764 0.0337015 -0.00104795 -0.00144778 -0.000810962
17.9 0.820039 0.584698 0.74349 0.0388038 0.0174952 0.0336204 -0.00105178 -0.00144372 -0.000809613
18 0.823914 0.58644 0.746848 0.0386986 0.0173508 0.0335394 -0.00105559 -0.00143966 -0.000808264
18.1 0.827778 0.588168 0.750198 0.038593 0.0172068 0.0334586 -0.0010594 -0.00143561 -0.000806916
18.2 0.831632 0.589881 0.75354 0.0384871 0.0170633 0.0333779 -0.00106319 -0.00143157 -0.000805568
18.3 0.835476 0.59158 0.756874 0.0383808 0.0169201 0.0332974 -0.00106696 -0.00142753 -0.000804221
18.4 0.839309 0.593265 0.7602 0.0382741 0.0167774 0.033217 -0.00107073 -0.0014235 -0.000802874
18.5 0.843131 0.594936 0.763517 0.038167 0.016635 0.0331367 -0.00107449 -0.00141948 -0.000801529
18.6 0.846942 0.596592 0.766827 0.0380596 0.0164931 0.0330565 -0.00107823 -0.00141546 -0.000800184
18.7 0.850743 0.598235 0.770129 0.0379517 0.0163515 0.0329765 -0.00108197 -0.00141145 -0.00079884
18.8 0.854532 0.599863 0.773422 0.0378435 0.0162104 0.0328966 -0.00108569 -0.00140744 -0.000797496
18.9 0.858311 0.601477 0.776708 0.037735 0.0160696 0.0328169 -0.0010894 -0.00140345 -0.000796154
19 0.862079 0.603077 0.779986 0.037626 0.0159293 0.0327372 -0.0010931 -0.00139946 -0.000794813
19.1 0.865836 0.604663 0.783255 0.0375167 0.0157893 0.0326578 -0.00109679 -0.00139547 -0.000793474
19.2 0.869583 0.606234 0.786517 0.037407 0.0156498 0.0325784 -0.00110047 -0.00139149 -0.000792135
19.3 0.873318 0.607793 0.789771 0.037297 0.0155106 0.0324992 -0.00110413 -0.00138752 -0.000790798
19.4 0.877042 0.609337 0.793017 0.0371866 0.0153719 0.0324201 -0.00110779 -0.00138356 -0.000789462
19.5 0.880755 0.610867 0.796255 0.0370758 0.0152335 0.0323412 -0.00111143 -0.0013796 -0.000788128
19.6 0.884457 0.612383 0.799485 0.0369647 0.0150956 0.0322624 -0.00111507 -0.00137566 -0.000786796
19.7 0.888148 0.613886 0.802708 0.0368532 0.014958 0.0321837 -0.00111869 -0.00137171 -0.000785465
19.8 0.891828 0.615375 0.805922 0.0367413 0.0148208 0.0321051 -0.0011223 -0.00136778 -0.000784135
19.9 0.895496 0.61685 0.809129 0.0366291 0.0146841 0.0320267 -0.0011259 -0.00136385 -0.000782808
20 0.899154 0.618312 0.812327 0.0365165 0.0145477 0.0319484 -0.00112949 -0.00135993 -0.000781482
20.1 0.9028 0.61976 0.815518 0.0364035 0.0144117 0.0318703 -0.00113307 -0.00135602 -0.000780158
20.2 0.906434 0.621194 0.818701 0.0362902 0.0142761 0.0317923 -0.00113664 -0.00135211 -0.000778837
20.3 0.910058 0.622615 0.821877 0.0361765 0.0141409 0.0317144 -0.0011402 -0.00134822 -0.000777517
20.4 0.91367 0.624022 0.825044 0.0360625 0.0140061 0.0316366 -0.00114375 -0.00134433 -0.0007762
20.5 0.91727 0.625416 0.828204 0.0359481 0.0138716 0.031559 -0.00114728 -0.00134044 -0.000774885
20.6 0.920859 0.626797 0.831356 0.0358334 0.0137376 0.0314815 -0.00115081 -0.00133657 -0.000773572
20.7 0.924437 0.628164 0.8345 0.0357183 0.0136039 0.0314042 -0.00115433 -0.0013327 -0.000772261
20.8 0.928003 0.629518 0.837637 0.0356029 0.0134706 0.031327 -0.00115783 -0.00132884 -0.000770953
20.9 0.931557 0.630858 0.840766 0.0354871 0.0133378 0.0312499 -0.00116133 -0.00132499 -0.000769648
21 0.9351 0.632185 0.843887 0.035371 0.0132053 0.0311729 -0.00116481 -0.00132115 -0.000768345
21.1 0.938631 0.633499 0.847 0.0352545 0.0130731 0.0310961 -0.00116828 -0.00131731 -0.000767045
21.2 0.942151 0.6348 0.850106 0.0351377 0.0129414 0.0310194 -0.00117175 -0.00131348 -0.000765747
21.3 0.945659 0.636087 0.853204 0.0350205 0.0128101 0.0309428 -0.0011752 -0.00130967 -0.000764453
21.4 0.949155 0.637362 0.856295 0.034903 0.0126791 0.0308663 -0.00117864 -0.00130585 -0.000763161
21.5 0.95264 0.638623 0.859378 0.0347851 0.0125485 0.03079 -0.00118207 -0.00130205 -0.000761872
21.6 0.956112 0.639872 0.862453 0.0346669 0.0124183 0.0307138 -0.00118549 -0.00129826 -0.000760586
21.7 0.959573 0.641107 0.86552 0.0345484 0.0122885 0.0306378 -0.0011889 -0.00129447 -0.000759303
21.8 0.963022 0.642329 0.86858 0.0344295 0.012159 0.0305618 -0.00119231 -0.00129069 -0.000758024
21.9 0.966459 0.643539 0.871633 0.0343102 0.01203 0.030486 -0.0011957 -0.00128692 -0.000756748
22 0.969884 0.644735 0.874677 0.0341907 0.0119013 0.0304104 -0.00119908 -0.00128316 -0.000755475
22.1 0.973297 0.645919 0.877715 0.0340708 0.011773 0.0303348 -0.00120245 -0.00127941 -0.000754205
22.2 0.976698 0.64709 0.880744 0.0339505 0.011645 0.0302594 -0.0012058 -0.00127566 -0.000752939
22.3 0.980087 0.648248 0.883767 0.0338299 0.0115175 0.0301841 -0.00120915 -0.00127193 -0.000751676
22.4 0.983464 0.649393 0.886781 0.033709 0.0113903 0.0301089 -0.00121249 -0.0012682 -0.000750417
22.5 0.986829 0.650526 0.889788 0.0335878 0.0112634 0.0300339 -0.00121582 -0.00126448 -0.000749161
22.6 0.990181 0.651646 0.892788 0.0334662 0.011137 0.029959 -0.00121914 -0.00126077 -0.00074791
22.7 0.993522 0.652753 0.89578 0.0333443 0.0110109 0.0298842 -0.00122245 -0.00125707 -0.000746662
22.8 0.99685 0.653848 0.898765 0.033222 0.0108852 0.0298095 -0.00122575 -0.00125338 -0.000745417
22.9 1.00017 0.654931 0.901742 0.0330995 0.0107599 0.029735 -0.00122903 -0.00124969 -0.000744177
23 1.00347 0.656 0.904712 0.0329766 0.0106349 0.0296606 -0.00123231 -0.00124602 -0.000742941
23.1 1.00676 0.657058 0.907674 0.0328533 0.0105103 0.0295863 -0.00123558 -0.00124235 -0.000741709
23.2 1.01004 0.658102 0.910629 0.0327298 0.0103861 0.0295121 -0.00123883 -0.00123869 -0.00074048
23.3 1.01331 0.659135 0.913577 0.0326059 0.0102622 0.029438 -0.00124208 -0.00123505 -0.000739256
23.4 1.01656 0.660155 0.916517 0.0324817 0.0101387 0.0293641 -0.00124532 -0.00123141 -0.000738037
23.5 1.0198 0.661163 0.91945 0.0323571 0.0100156 0.0292903 -0.00124854 -0.00122778 -0.000736821
23.6 1.02303 0.662158 0.922375 0.0322323 0.00989278 0.0292166 -0.00125176 -0.00122416 -0.00073561
23.7 1.02625 0.663141 0.925293 0.0321071 0.00977036 0.0291431 -0.00125497 -0.00122055 -0.000734404
23.8 1.02945 0.664112 0.928203 0.0319816 0.0096483 0.0290696 -0.00125816 -0.00121694 -0.000733201
23.9 1.03265 0.665071 0.931107 0.0318558 0.00952661 0.0289963 -0.00126135 -0.00121335 -0.000732004
24 1.03583 0.666017 0.934003 0.0317297 0.00940528 0.0289231 -0.00126452 -0.00120977 -0.000730811
24.1 1.03899 0.666952 0.936891 0.0316032 0.0092843 0.02885 -0.00126769 -0.00120619 -0.000729622
